{-0.420174,-0.242587,0.874417}
{-0.744875,-0.425911,0.513577}
{-0.850371,-0.488859,0.194643}
{-0.863621,-0.499667,0.067018}
{-0.862298,-0.501142,-0.072786}
{-0.840233,-0.486603,-0.239219}
{-0.79724,-0.460302,-0.390552}
{-0.795311,-0.457096,-0.398175}
{-0.813627,-0.466216,-0.347354}
{-0.788957,-0.454368,-0.413638}
{-0.816024,-0.471132,-0.334871}
{-0.420154,-0.242576,0.87443}
{-0.747182,-0.425473,0.510579}
{-0.851254,-0.487701,0.193688}
{-0.863242,-0.500394,0.06648}
{-0.861228,-0.503029,-0.07244}
{-0.839603,-0.487274,-0.240065}
{-0.79698,-0.460163,-0.391245}
{-0.796177,-0.456118,-0.397565}
{-0.814913,-0.463688,-0.347721}
{-0.790117,-0.452982,-0.412944}
{-0.816023,-0.471131,-0.334875}
{-0.420217,-0.242612,0.87439}
{-0.746095,-0.427959,0.510091}
{-0.851725,-0.488235,0.190238}
{-0.863062,-0.500238,0.069905}
{-0.862241,-0.50222,-0.065694}
{-0.840811,-0.487042,-0.236278}
{-0.797253,-0.460309,-0.390517}
{-0.793969,-0.456175,-0.401891}
{-0.812072,-0.462987,-0.355222}
{-0.788887,-0.450783,-0.417673}
{-0.816022,-0.471131,-0.33488}
{-0.420236,-0.242624,0.874377}
{-0.743603,-0.428953,0.512888}
{-0.850809,-0.489531,0.191006}
{-0.863453,-0.499478,0.070497}
{-0.863335,-0.500299,-0.065984}
{-0.841435,-0.48637,-0.235439}
{-0.797511,-0.460448,-0.389824}
{-0.793117,-0.457127,-0.402493}
{-0.810871,-0.46549,-0.354694}
{-0.78781,-0.452243,-0.41813}
{-0.816023,-0.471131,-0.334876}
{-0.56274,-0.324898,0.760109}
{-0.810835,-0.467556,0.352049}
{-0.854413,-0.492988,0.164136}
{-0.86339,-0.49872,0.076395}
{-0.865432,-0.500273,-0.027471}
{-0.840604,-0.485794,-0.23956}
{-0.792548,-0.457441,-0.403255}
{-0.788005,-0.454501,-0.415303}
{-0.787574,-0.453803,-0.416881}
{-0.762174,-0.439901,-0.47495}
{-0.835204,-0.482205,-0.264411}
{-0.562739,-0.324898,0.760109}
{-0.811598,-0.467551,0.350293}
{-0.854574,-0.492852,0.163705}
{-0.863306,-0.498914,0.076079}
{-0.865236,-0.500616,-0.02741}
{-0.840281,-0.485891,-0.240495}
{-0.792339,-0.457159,-0.403986}
{-0.788501,-0.454427,-0.414441}
{-0.787869,-0.452954,-0.417247}
{-0.76252,-0.439862,-0.474432}
{-0.835193,-0.482199,-0.264454}
{-0.562739,-0.324898,0.760109}
{-0.810871,-0.46753,0.352001}
{-0.854583,-0.492903,0.163508}
{-0.863288,-0.498813,0.076938}
{-0.865393,-0.50041,-0.026185}
{-0.840702,-0.485839,-0.239126}
{-0.792335,-0.457308,-0.403824}
{-0.787922,-0.454289,-0.415692}
{-0.787008,-0.452332,-0.419541}
{-0.762447,-0.439537,-0.47485}
{-0.835181,-0.482192,-0.264506}
{-0.56274,-0.324898,0.760109}
{-0.810103,-0.467517,0.353781}
{-0.854417,-0.493061,0.163899}
{-0.863367,-0.498634,0.077217}
{-0.865586,-0.500072,-0.026242}
{-0.841037,-0.485732,-0.238163}
{-0.792588,-0.457567,-0.403035}
{-0.787422,-0.454369,-0.416551}
{-0.78674,-0.453218,-0.419087}
{-0.762077,-0.439582,-0.475402}
{-0.835191,-0.482198,-0.264464}
{-0.420112,-0.242552,0.874457}
{-0.751104,-0.425316,0.504925}
{-0.85281,-0.485713,0.191827}
{-0.862545,-0.501735,0.065402}
{-0.859152,-0.506662,-0.071771}
{-0.838343,-0.488608,-0.241749}
{-0.796459,-0.459886,-0.39263}
{-0.797896,-0.454064,-0.39647}
{-0.817615,-0.458323,-0.348491}
{-0.792721,-0.44979,-0.411439}
{-0.816021,-0.47113,-0.334882}
{-0.420091,-0.242539,0.87447}
{-0.752687,-0.425629,0.502296}
{-0.853488,-0.484878,0.190922}
{-0.862233,-0.502342,0.064863}
{-0.858152,-0.508399,-0.07145}
{-0.837718,-0.489263,-0.242591}
{-0.796198,-0.459747,-0.393321}
{-0.798747,-0.452992,-0.395983}
{-0.819024,-0.455493,-0.348892}
{-0.794154,-0.447995,-0.410633}
{-0.81602,-0.471129,-0.334885}
{-0.420156,-0.242577,0.874428}
{-0.752306,-0.426143,0.502431}
{-0.854055,-0.485016,0.188016}
{-0.862008,-0.502299,0.06811}
{-0.859077,-0.507715,-0.064898}
{-0.838928,-0.489053,-0.238802}
{-0.796473,-0.459894,-0.392591}
{-0.796511,-0.453113,-0.400323}
{-0.815946,-0.454851,-0.356851}
{-0.792687,-0.44557,-0.416071}
{-0.816019,-0.471128,-0.33489}
{-0.420177,-0.242589,0.874415}
{-0.750465,-0.426533,0.504849}
{-0.853346,-0.48598,0.188743}
{-0.862337,-0.501651,0.068711}
{-0.860109,-0.505932,-0.06515}
{-0.839555,-0.488387,-0.237959}
{-0.796734,-0.460032,-0.3919}
{-0.795668,-0.454165,-0.400807}
{-0.814612,-0.457664,-0.356302}
{-0.79133,-0.44744,-0.416646}
{-0.81602,-0.471129,-0.334887}
{-0.562739,-0.324897,0.76011}
{-0.813293,-0.467171,0.346852}
{-0.854861,-0.492634,0.162862}
{-0.863098,-0.499368,0.075456}
{-0.864825,-0.501325,-0.027384}
{-0.839647,-0.486048,-0.242386}
{-0.791986,-0.456422,-0.405508}
{-0.789615,-0.454066,-0.412714}
{-0.788592,-0.45106,-0.417931}
{-0.763333,-0.439731,-0.473244}
{-0.835173,-0.482188,-0.264539}
{-0.562738,-0.324897,0.76011}
{-0.814302,-0.466691,0.345126}
{-0.854991,-0.492546,0.162449}
{-0.862973,-0.49963,0.075149}
{-0.864596,-0.501719,-0.027412}
{-0.839332,-0.486116,-0.243339}
{-0.791848,-0.455956,-0.406303}
{-0.790269,-0.453697,-0.411866}
{-0.789032,-0.449996,-0.418249}
{-0.763866,-0.439553,-0.472548}
{-0.835163,-0.482182,-0.264581}
{-0.562738,-0.324897,0.760111}
{-0.813386,-0.467226,0.346559}
{-0.855006,-0.492551,0.162353}
{-0.862973,-0.499482,0.076122}
{-0.864793,-0.501449,-0.026115}
{-0.839734,-0.486074,-0.242029}
{-0.791685,-0.456195,-0.40635}
{-0.789536,-0.453612,-0.413362}
{-0.788065,-0.449251,-0.420865}
{-0.763828,-0.43899,-0.473132}
{-0.835151,-0.482175,-0.264631}
{-0.562738,-0.324897,0.76011}
{-0.812475,-0.467433,0.348411}
{-0.854875,-0.492651,0.162736}
{-0.863092,-0.499236,0.076391}
{-0.865004,-0.501085,-0.026125}
{-0.840053,-0.486005,-0.241061}
{-0.791881,-0.456629,-0.40548}
{-0.78896,-0.453952,-0.414089}
{-0.787665,-0.450358,-0.42043}
{-0.76329,-0.439284,-0.473728}
{-0.835161,-0.482181,-0.26459}
